	tissue_id	sex	group
GTEX-15FZZ-0008-SM-E8VNI	Cells_Cultured_fibroblasts	female	train
GTEX-15SB6-0008-SM-EAZCE	Cells_Cultured_fibroblasts	female	train
GTEX-15SDE-0008-SM-EAZCF	Cells_Cultured_fibroblasts	female	train
GTEX-15SHU-0008-SM-EAZ35	Cells_Cultured_fibroblasts	female	train
GTEX-15UF6-0008-SM-EAZCB	Cells_Cultured_fibroblasts	female	train
GTEX-16A39-0008-SM-EAZC9	Cells_Cultured_fibroblasts	female	train
GTEX-16BQI-0008-SM-EAZCC	Cells_Cultured_fibroblasts	female	train
GTEX-16MT8-0008-SM-EAZC3	Cells_Cultured_fibroblasts	female	train
GTEX-16MT9-0008-SM-EAZC8	Cells_Cultured_fibroblasts	female	test
GTEX-16NGA-0008-SM-EAZC7	Cells_Cultured_fibroblasts	female	test
GTEX-16NPV-0008-SM-EAZC2	Cells_Cultured_fibroblasts	female	test
GTEX-17F98-0008-SM-EAZBA	Cells_Cultured_fibroblasts	female	test
GTEX-17F9Y-0008-SM-EAZBC	Cells_Cultured_fibroblasts	female	test
GTEX-17HG3-0008-SM-EAZBD	Cells_Cultured_fibroblasts	female	test
GTEX-17JCI-0008-SM-EAZBG	Cells_Cultured_fibroblasts	female	test
GTEX-183WM-0008-SM-EAZBN	Cells_Cultured_fibroblasts	female	test
GTEX-18A7A-0008-SM-EAZBR	Cells_Cultured_fibroblasts	female	test
GTEX-1A32A-0008-SM-EAZD9	Cells_Cultured_fibroblasts	female	test
GTEX-111VG-0008-SM-5Q5BG	Cells_Cultured_fibroblasts	male	train
GTEX-111YS-0008-SM-5Q5BH	Cells_Cultured_fibroblasts	male	train
GTEX-113IC-0008-SM-5QGRF	Cells_Cultured_fibroblasts	male	train
GTEX-117XS-0008-SM-5Q5DQ	Cells_Cultured_fibroblasts	male	train
GTEX-117YW-0008-SM-5QGRD	Cells_Cultured_fibroblasts	male	train
GTEX-1192W-0008-SM-5QGRE	Cells_Cultured_fibroblasts	male	train
GTEX-1192X-0008-SM-5Q5B7	Cells_Cultured_fibroblasts	male	train
GTEX-11DXW-0008-SM-5Q59V	Cells_Cultured_fibroblasts	male	train
GTEX-11DXY-0008-SM-5QGR4	Cells_Cultured_fibroblasts	male	train
GTEX-11DYG-0008-SM-5QGR5	Cells_Cultured_fibroblasts	male	train
GTEX-11DZ1-0008-SM-5QGR3	Cells_Cultured_fibroblasts	male	train
GTEX-11EI6-0008-SM-5QGR7	Cells_Cultured_fibroblasts	male	train
GTEX-11EQ8-0008-SM-5Q5DJ	Cells_Cultured_fibroblasts	male	train
GTEX-11EQ9-0008-SM-5Q5DK	Cells_Cultured_fibroblasts	male	train
GTEX-11GS4-0008-SM-5QGRA	Cells_Cultured_fibroblasts	male	train
GTEX-11H98-0008-SM-5QGR8	Cells_Cultured_fibroblasts	male	train
GTEX-11LCK-0008-SM-5Q5BB	Cells_Cultured_fibroblasts	male	train
GTEX-11NSD-0008-SM-5Q5BC	Cells_Cultured_fibroblasts	male	train
GTEX-11NUK-0008-SM-5Q5B9	Cells_Cultured_fibroblasts	male	train
GTEX-11NV4-0008-SM-5Q5BA	Cells_Cultured_fibroblasts	male	train
GTEX-11O72-0008-SM-5Q5DN	Cells_Cultured_fibroblasts	male	train
GTEX-11OC5-0008-SM-5S2OH	Cells_Cultured_fibroblasts	male	train
GTEX-11OF3-0008-SM-5S2NH	Cells_Cultured_fibroblasts	male	train
GTEX-11ONC-0008-SM-5S2MG	Cells_Cultured_fibroblasts	male	train
GTEX-11P7K-0008-SM-5S2O5	Cells_Cultured_fibroblasts	male	train
GTEX-11P82-0008-SM-5S2MS	Cells_Cultured_fibroblasts	male	train
GTEX-11PRG-0008-SM-5S2N5	Cells_Cultured_fibroblasts	male	train
GTEX-11TT1-0008-SM-5S2P8	Cells_Cultured_fibroblasts	male	train
GTEX-11TUW-0008-SM-5SI6S	Cells_Cultured_fibroblasts	male	train
GTEX-11UD2-0008-SM-5S2P7	Cells_Cultured_fibroblasts	male	train
GTEX-11WQC-0008-SM-5SI6R	Cells_Cultured_fibroblasts	male	train
GTEX-11WQK-0008-SM-5SI6T	Cells_Cultured_fibroblasts	male	train
GTEX-11ZU8-0008-SM-5S2VO	Cells_Cultured_fibroblasts	male	train
GTEX-11ZUS-0008-SM-5S2UO	Cells_Cultured_fibroblasts	male	train
GTEX-12126-0008-SM-5S2UC	Cells_Cultured_fibroblasts	male	train
GTEX-1212Z-0008-SM-5TDBW	Cells_Cultured_fibroblasts	male	train
GTEX-12584-0008-SM-664MB	Cells_Cultured_fibroblasts	male	train
GTEX-12696-0008-SM-5TDBX	Cells_Cultured_fibroblasts	male	train
GTEX-12BJ1-0008-SM-5TDBZ	Cells_Cultured_fibroblasts	male	train
GTEX-12C56-0008-SM-5TDC1	Cells_Cultured_fibroblasts	male	train
GTEX-12KS4-0008-SM-664MC	Cells_Cultured_fibroblasts	male	train
GTEX-12WSA-0008-SM-5TDC3	Cells_Cultured_fibroblasts	male	train
GTEX-12WSC-0008-SM-664MK	Cells_Cultured_fibroblasts	male	train
GTEX-12WSE-0008-SM-5YY9P	Cells_Cultured_fibroblasts	male	train
GTEX-12WSF-0008-SM-5YY8S	Cells_Cultured_fibroblasts	male	train
GTEX-12WSH-0008-SM-5S2V1	Cells_Cultured_fibroblasts	male	train
GTEX-12WSI-0008-SM-664MD	Cells_Cultured_fibroblasts	male	train
GTEX-12WSL-0008-SM-664MM	Cells_Cultured_fibroblasts	male	train
GTEX-12WSM-0008-SM-5S2VD	Cells_Cultured_fibroblasts	male	train
GTEX-12WSN-0008-SM-664MI	Cells_Cultured_fibroblasts	male	train
GTEX-12ZZW-0008-SM-5YY9L	Cells_Cultured_fibroblasts	male	test
GTEX-12ZZY-0008-SM-5YY9Q	Cells_Cultured_fibroblasts	male	test
GTEX-12ZZZ-0008-SM-5YY9S	Cells_Cultured_fibroblasts	male	test
GTEX-13111-0008-SM-5YY8R	Cells_Cultured_fibroblasts	male	test
GTEX-13112-0008-SM-5YY9M	Cells_Cultured_fibroblasts	male	test
GTEX-1314G-0008-SM-5YY9K	Cells_Cultured_fibroblasts	male	test
GTEX-131XF-0008-SM-664MH	Cells_Cultured_fibroblasts	male	test
GTEX-131XH-0008-SM-5YYAC	Cells_Cultured_fibroblasts	male	test
GTEX-132NY-0008-SM-62LFX	Cells_Cultured_fibroblasts	male	test
GTEX-132Q8-0008-SM-5ZZUC	Cells_Cultured_fibroblasts	male	test
GTEX-1122O-0005-SM-5O99J	Whole_Blood	female	female_test
GTEX-1128S-0005-SM-5P9HI	Whole_Blood	female	female_test
GTEX-113JC-0006-SM-5O997	Whole_Blood	female	female_test
GTEX-11DXX-0005-SM-5NQ8B	Whole_Blood	female	train
GTEX-11EM3-0005-SM-5N9DK	Whole_Blood	female	train
GTEX-11EMC-0006-SM-5O9DN	Whole_Blood	female	train
GTEX-11GSP-0006-SM-5N9EL	Whole_Blood	female	train
GTEX-11I78-0005-SM-5N9GB	Whole_Blood	female	train
GTEX-11P81-0006-SM-5NQ7A	Whole_Blood	female	train
GTEX-11TTK-0005-SM-5O9BX	Whole_Blood	female	train
GTEX-11VI4-0006-SM-5N9D8	Whole_Blood	female	train
GTEX-11XUK-0005-SM-5LU9F	Whole_Blood	female	train
GTEX-11ZTS-0005-SM-5NQ8A	Whole_Blood	female	train
GTEX-11ZTT-0006-SM-5N9FX	Whole_Blood	female	train
GTEX-11ZVC-0006-SM-5N9GA	Whole_Blood	female	train
GTEX-1211K-0006-SM-5MR53	Whole_Blood	female	train
GTEX-1269C-0005-SM-5N9CJ	Whole_Blood	female	train
GTEX-12WSD-0005-SM-5N9FZ	Whole_Blood	female	train
GTEX-12WSG-0005-SM-5NQA2	Whole_Blood	female	train
GTEX-12WSJ-0005-SM-5LU8S	Whole_Blood	female	train
GTEX-12WSK-0006-SM-5NQA1	Whole_Blood	female	train
GTEX-12ZZX-0005-SM-5O9A9	Whole_Blood	female	train
GTEX-13113-0006-SM-5NQ7X	Whole_Blood	female	train
GTEX-1313W-0006-SM-5O9B1	Whole_Blood	female	train
GTEX-131XG-0006-SM-5O9CE	Whole_Blood	female	train
GTEX-131XW-0006-SM-5O9AO	Whole_Blood	female	train
GTEX-131YS-0005-SM-5NQAS	Whole_Blood	female	train
GTEX-132AR-0006-SM-5NQ7N	Whole_Blood	female	train
GTEX-1399S-0006-SM-5NQ7U	Whole_Blood	female	train
GTEX-1399U-0005-SM-5NQ8K	Whole_Blood	female	train
GTEX-139D8-0006-SM-5LZX8	Whole_Blood	female	train
GTEX-13CF3-0006-SM-5N9ED	Whole_Blood	female	train
GTEX-13FTX-0005-SM-5N9F6	Whole_Blood	female	train
GTEX-13FTY-0005-SM-5NQ78	Whole_Blood	female	train
GTEX-13JUV-0006-SM-5NQ97	Whole_Blood	female	train
GTEX-13OVI-0001-SM-5O9BL	Whole_Blood	female	train
GTEX-13OVJ-0006-SM-5O98T	Whole_Blood	female	train
GTEX-13PL7-0005-SM-5N9ET	Whole_Blood	female	train
GTEX-13PLJ-0005-SM-5NQ99	Whole_Blood	female	train
GTEX-13S7M-0005-SM-5NQ76	Whole_Blood	female	train
GTEX-13SLX-0005-SM-CM2RF	Whole_Blood	female	train
GTEX-13U4I-0006-SM-5N9CI	Whole_Blood	female	train
GTEX-13VXT-0005-SM-5N9F3	Whole_Blood	female	train
GTEX-13W3W-0005-SM-5SI9Y	Whole_Blood	female	train
GTEX-147F3-0005-SM-5N9FI	Whole_Blood	female	train
GTEX-148VI-0006-SM-5O9A6	Whole_Blood	female	train
GTEX-14A5I-0005-SM-5N9FU	Whole_Blood	female	train
GTEX-14AS3-0006-SM-5NQC2	Whole_Blood	female	train
GTEX-14BIM-0006-SM-5O9AA	Whole_Blood	female	train
GTEX-14BIN-0005-SM-5N9FE	Whole_Blood	female	train
GTEX-14BMU-0006-SM-5MR3T	Whole_Blood	female	train
GTEX-14DAQ-0005-SM-5NQ7B	Whole_Blood	female	train
GTEX-14H4A-0006-SM-5N9E3	Whole_Blood	female	train
GTEX-14JG6-0005-SM-9JGFV	Whole_Blood	female	test
GTEX-14LLW-0006-SM-9QEGG	Whole_Blood	female	test
GTEX-14LZ3-0005-SM-7MXUG	Whole_Blood	female	test
GTEX-14PHW-0005-SM-9KNTK	Whole_Blood	female	test
GTEX-14PHY-0006-SM-7SB7I	Whole_Blood	female	test
GTEX-14PJ5-0005-SM-9MQLO	Whole_Blood	female	test
GTEX-14PJ6-0006-SM-7P8RE	Whole_Blood	female	test
GTEX-14PJM-0006-SM-9JGHA	Whole_Blood	female	test
GTEX-14PK6-0006-SM-7PC1L	Whole_Blood	female	test
GTEX-14PKU-0005-SM-9KNTL	Whole_Blood	female	test
GTEX-111YS-0006-SM-5NQBE	Whole_Blood	male	train
GTEX-113IC-0006-SM-5NQ9C	Whole_Blood	male	train
GTEX-117XS-0005-SM-5PNU6	Whole_Blood	male	train
GTEX-117YW-0005-SM-5NQ8Z	Whole_Blood	male	train
GTEX-1192W-0005-SM-5NQBQ	Whole_Blood	male	train
GTEX-1192X-0005-SM-5NQC3	Whole_Blood	male	train
GTEX-11DXW-0006-SM-5NQ7Y	Whole_Blood	male	train
GTEX-11DXY-0006-SM-5NQ8N	Whole_Blood	male	train
GTEX-11DXZ-0006-SM-5LZZH	Whole_Blood	male	train
GTEX-11DYG-0006-SM-5NQB2	Whole_Blood	male	train
GTEX-11EI6-0005-SM-5N9GN	Whole_Blood	male	train
GTEX-11EQ8-0006-SM-5P9HJ	Whole_Blood	male	train
GTEX-11EQ9-0006-SM-5LUB6	Whole_Blood	male	train
GTEX-11GS4-0006-SM-5SI9M	Whole_Blood	male	train
GTEX-11GSO-0005-SM-5O9CA	Whole_Blood	male	train
GTEX-11LCK-0005-SM-5O98U	Whole_Blood	male	train
GTEX-11NUK-0005-SM-5MR5F	Whole_Blood	male	train
GTEX-11NV4-0005-SM-5N9EX	Whole_Blood	male	train
GTEX-11O72-0006-SM-5O9DB	Whole_Blood	male	train
GTEX-11OC5-0006-SM-5N9FA	Whole_Blood	male	train
GTEX-11OF3-0006-SM-5O9CM	Whole_Blood	male	train
GTEX-11ONC-0005-SM-5O9CY	Whole_Blood	male	train
GTEX-11P7K-0006-SM-5N9FM	Whole_Blood	male	train
GTEX-11P82-0006-SM-5N9FY	Whole_Blood	male	train
GTEX-11PRG-0005-SM-5NQ6X	Whole_Blood	male	train
GTEX-11TT1-0005-SM-5NQ8Y	Whole_Blood	male	train
GTEX-11TUW-0006-SM-5LZW2	Whole_Blood	male	train
GTEX-11UD2-0005-SM-5NQ9B	Whole_Blood	male	train
GTEX-11WQC-0006-SM-5LZVP	Whole_Blood	male	train
GTEX-11WQK-0005-SM-5O9AV	Whole_Blood	male	train
GTEX-11ZU8-0005-SM-5PNU5	Whole_Blood	male	train
GTEX-11ZUS-0006-SM-5O9AJ	Whole_Blood	male	train
GTEX-12126-0006-SM-5O9B8	Whole_Blood	male	train
GTEX-1212Z-0006-SM-5NQ8M	Whole_Blood	male	train
GTEX-12584-0005-SM-5N9GM	Whole_Blood	male	train
GTEX-12696-0005-SM-5LZYS	Whole_Blood	male	train
GTEX-12BJ1-0006-SM-5SIB5	Whole_Blood	male	train
GTEX-12C56-0006-SM-5N9E9	Whole_Blood	male	train
GTEX-12KS4-0005-SM-5SI94	Whole_Blood	male	train
GTEX-12WSC-0005-SM-5MR3H	Whole_Blood	male	train
GTEX-12WSE-0005-SM-5NQAE	Whole_Blood	male	train
GTEX-12WSF-0005-SM-5NQAQ	Whole_Blood	male	train
GTEX-12WSH-0005-SM-5NQ9P	Whole_Blood	male	train
GTEX-12WSI-0005-SM-5O99K	Whole_Blood	male	train
GTEX-12WSL-0005-SM-5NQAD	Whole_Blood	male	train
GTEX-12WSM-0005-SM-5NQB3	Whole_Blood	male	train
GTEX-12WSN-0006-SM-5NQAP	Whole_Blood	male	train
GTEX-12ZZW-0005-SM-5O9BY	Whole_Blood	male	train
GTEX-13111-0005-SM-5NQ7Z	Whole_Blood	male	train
GTEX-1314G-0005-SM-5NQ9O	Whole_Blood	male	train
GTEX-131XE-0006-SM-5P9F9	Whole_Blood	male	test
GTEX-131XF-0006-SM-5P9HK	Whole_Blood	male	test
GTEX-131XH-0006-SM-5O98V	Whole_Blood	male	test
GTEX-132NY-0005-SM-5O9AC	Whole_Blood	male	test
GTEX-132Q8-0006-SM-5NQA4	Whole_Blood	male	test
GTEX-132QS-0005-SM-5LZXK	Whole_Blood	male	test
GTEX-1339X-0005-SM-5O9CQ	Whole_Blood	male	test
GTEX-1399R-0006-SM-5N9FR	Whole_Blood	male	test
GTEX-139T6-0006-SM-5LU92	Whole_Blood	male	test
GTEX-139T8-0006-SM-5NQ6V	Whole_Blood	male	test
GTEX-1122O-1126-SM-5NQ8X	Artery_Aorta	female	female_test
GTEX-1128S-0326-SM-5GZZF	Artery_Aorta	female	female_test
GTEX-11DXX-0426-SM-5EQ5F	Artery_Aorta	female	female_test
GTEX-11EM3-0226-SM-5985Y	Artery_Aorta	female	train
GTEX-11EMC-0926-SM-59863	Artery_Aorta	female	train
GTEX-11GSP-1126-SM-5A5LM	Artery_Aorta	female	train
GTEX-11I78-0726-SM-5A5M1	Artery_Aorta	female	train
GTEX-11P81-0326-SM-5HL6B	Artery_Aorta	female	train
GTEX-11ZTS-0826-SM-5EQ49	Artery_Aorta	female	train
GTEX-11ZVC-0326-SM-5CVLC	Artery_Aorta	female	train
GTEX-1211K-0326-SM-5FQT1	Artery_Aorta	female	train
GTEX-12WSD-1326-SM-5GCNU	Artery_Aorta	female	train
GTEX-12WSK-0426-SM-5GCNS	Artery_Aorta	female	train
GTEX-12ZZX-1026-SM-5LZUW	Artery_Aorta	female	train
GTEX-13113-0526-SM-5GCN2	Artery_Aorta	female	train
GTEX-1313W-1026-SM-5EQ5I	Artery_Aorta	female	train
GTEX-131XW-2226-SM-5PNY1	Artery_Aorta	female	train
GTEX-131YS-1126-SM-5N9FQ	Artery_Aorta	female	train
GTEX-132AR-2126-SM-5K7XG	Artery_Aorta	female	train
GTEX-133LE-0226-SM-5PNY3	Artery_Aorta	female	train
GTEX-1399U-0426-SM-5K7UU	Artery_Aorta	female	train
GTEX-139D8-1226-SM-5L3ED	Artery_Aorta	female	train
GTEX-13CF3-0526-SM-5IJBV	Artery_Aorta	female	train
GTEX-13D11-1426-SM-5K7Y9	Artery_Aorta	female	train
GTEX-13FH7-0326-SM-5J1MR	Artery_Aorta	female	train
GTEX-13FTX-0226-SM-5K7TX	Artery_Aorta	female	train
GTEX-13O3O-1126-SM-5KM4Q	Artery_Aorta	female	train
GTEX-13OVI-0626-SM-5IJCN	Artery_Aorta	female	train
GTEX-13PVR-0826-SM-5S2PV	Artery_Aorta	female	train
GTEX-13QBU-0326-SM-5LU3F	Artery_Aorta	female	train
GTEX-13U4I-1026-SM-5LU3G	Artery_Aorta	female	train
GTEX-13VXT-0826-SM-5SIAP	Artery_Aorta	female	train
GTEX-13W3W-0226-SM-731ET	Artery_Aorta	female	train
GTEX-13X6H-0126-SM-5QGOS	Artery_Aorta	female	train
GTEX-13X6K-1926-SM-5LU4O	Artery_Aorta	female	train
GTEX-146FH-1326-SM-5NQBI	Artery_Aorta	female	train
GTEX-146FR-1026-SM-5NQ9T	Artery_Aorta	female	train
GTEX-14A5I-1326-SM-5SIAQ	Artery_Aorta	female	train
GTEX-14AS3-0526-SM-5QGQQ	Artery_Aorta	female	train
GTEX-14BIM-2626-SM-5S2OF	Artery_Aorta	female	train
GTEX-14BMU-0326-SM-793DO	Artery_Aorta	female	train
GTEX-14DAQ-1326-SM-5RQIM	Artery_Aorta	female	train
GTEX-14PJ6-0526-SM-6LLIU	Artery_Aorta	female	train
GTEX-14PJM-1426-SM-62LF3	Artery_Aorta	female	train
GTEX-14PK6-0626-SM-6AJ9P	Artery_Aorta	female	train
GTEX-15CHC-0626-SM-686YV	Artery_Aorta	female	train
GTEX-15DDE-1326-SM-6LLJM	Artery_Aorta	female	train
GTEX-15DYW-1226-SM-6PALV	Artery_Aorta	female	train
GTEX-15DZA-1226-SM-7KFS1	Artery_Aorta	female	train
GTEX-15ER7-2026-SM-793B8	Artery_Aorta	female	train
GTEX-15ETS-0726-SM-6LPKL	Artery_Aorta	female	train
GTEX-15FZZ-0426-SM-6PANM	Artery_Aorta	female	train
GTEX-15SHU-1226-SM-718BY	Artery_Aorta	female	train
GTEX-15UF6-0226-SM-7KUF6	Artery_Aorta	female	test
GTEX-17F98-0726-SM-793BJ	Artery_Aorta	female	test
GTEX-18A7A-1426-SM-731AP	Artery_Aorta	female	test
GTEX-1AMEY-0726-SM-72D5X	Artery_Aorta	female	test
GTEX-1AMFI-0426-SM-731C7	Artery_Aorta	female	test
GTEX-1B933-1126-SM-73KX2	Artery_Aorta	female	test
GTEX-1B97J-0526-SM-793C2	Artery_Aorta	female	test
GTEX-1CAMS-1026-SM-7PC2I	Artery_Aorta	female	test
GTEX-1EWIQ-1026-SM-7P8S1	Artery_Aorta	female	test
GTEX-1F48J-1326-SM-7RHGJ	Artery_Aorta	female	test
GTEX-111YS-0526-SM-5GZXJ	Artery_Aorta	male	train
GTEX-117XS-0426-SM-5GZZN	Artery_Aorta	male	train
GTEX-117YW-0226-SM-5N9CM	Artery_Aorta	male	train
GTEX-11DXZ-0426-SM-5987Y	Artery_Aorta	male	train
GTEX-11DYG-1226-SM-5N9DC	Artery_Aorta	male	train
GTEX-11GS4-0326-SM-5N9F7	Artery_Aorta	male	train
GTEX-11LCK-0726-SM-5PNYC	Artery_Aorta	male	train
GTEX-11NUK-0726-SM-5A5ME	Artery_Aorta	male	train
GTEX-11ONC-0926-SM-5BC5E	Artery_Aorta	male	train
GTEX-11P82-0126-SM-5HL72	Artery_Aorta	male	train
GTEX-11TT1-1226-SM-5Q5AV	Artery_Aorta	male	train
GTEX-11TUW-0926-SM-5EQMW	Artery_Aorta	male	train
GTEX-11UD2-0826-SM-5EQKS	Artery_Aorta	male	train
GTEX-11WQK-0326-SM-5EQL1	Artery_Aorta	male	train
GTEX-1212Z-0826-SM-5EQ51	Artery_Aorta	male	train
GTEX-12696-0426-SM-5EGL5	Artery_Aorta	male	train
GTEX-12C56-0226-SM-5N9FB	Artery_Aorta	male	train
GTEX-12KS4-0626-SM-5PNY4	Artery_Aorta	male	train
GTEX-12WSN-0326-SM-5GCP6	Artery_Aorta	male	train
GTEX-12ZZY-1326-SM-5GCNW	Artery_Aorta	male	train
GTEX-13111-0526-SM-5LZVF	Artery_Aorta	male	train
GTEX-131XF-0626-SM-5GIDS	Artery_Aorta	male	train
GTEX-132QS-0626-SM-62LFM	Artery_Aorta	male	train
GTEX-1339X-0526-SM-5KLYW	Artery_Aorta	male	train
GTEX-1399R-0626-SM-5K7UZ	Artery_Aorta	male	train
GTEX-1399T-0526-SM-5J1NC	Artery_Aorta	male	train
GTEX-139TS-0226-SM-5K7W5	Artery_Aorta	male	train
GTEX-139TU-1126-SM-5J1NY	Artery_Aorta	male	train
GTEX-139UW-0426-SM-5K7V4	Artery_Aorta	male	train
GTEX-139YR-0626-SM-5IJBT	Artery_Aorta	male	train
GTEX-13FHO-1626-SM-5IJGB	Artery_Aorta	male	train
GTEX-13FLV-1426-SM-5J1N4	Artery_Aorta	male	train
GTEX-13FTW-0726-SM-9WG72	Artery_Aorta	male	train
GTEX-13FTZ-0126-SM-5K7V3	Artery_Aorta	male	train
GTEX-13N2G-0526-SM-5MR5L	Artery_Aorta	male	train
GTEX-13NYB-0426-SM-5IJDD	Artery_Aorta	male	train
GTEX-13NZ9-1226-SM-5MR3J	Artery_Aorta	male	train
GTEX-13O1R-1026-SM-5KM2L	Artery_Aorta	male	train
GTEX-13O21-0426-SM-5K7VR	Artery_Aorta	male	train
GTEX-13O3P-1126-SM-5L3FG	Artery_Aorta	male	train
GTEX-13O61-0326-SM-5KM2O	Artery_Aorta	male	train
GTEX-13OVG-0826-SM-5L3D8	Artery_Aorta	male	train
GTEX-13OW5-0826-SM-5J1NE	Artery_Aorta	male	train
GTEX-13OW6-1526-SM-5L3HX	Artery_Aorta	male	train
GTEX-13OW8-1826-SM-5L3H1	Artery_Aorta	male	train
GTEX-13PVQ-1426-SM-5J1O4	Artery_Aorta	male	train
GTEX-13RTK-0126-SM-5RQHQ	Artery_Aorta	male	train
GTEX-13W46-1826-SM-5K7VA	Artery_Aorta	male	train
GTEX-13X6I-0926-SM-5LUAB	Artery_Aorta	male	train
GTEX-13YAN-1526-SM-5LU3E	Artery_Aorta	male	train
GTEX-144GN-0326-SM-5O9AD	Artery_Aorta	male	test
GTEX-145MH-1026-SM-5Q5CI	Artery_Aorta	male	test
GTEX-145MO-1226-SM-5QGPC	Artery_Aorta	male	test
GTEX-146FQ-0826-SM-5LUAJ	Artery_Aorta	male	test
GTEX-147F4-1026-SM-5Q5F9	Artery_Aorta	male	test
GTEX-1497J-1026-SM-5NQAV	Artery_Aorta	male	test
GTEX-14ASI-1126-SM-5QGPN	Artery_Aorta	male	test
GTEX-14B4R-0226-SM-5TDDO	Artery_Aorta	male	test
GTEX-14BMV-1226-SM-5TDDY	Artery_Aorta	male	test
GTEX-14C39-0126-SM-6128R	Artery_Aorta	male	test
GTEX-11EMC-0011-R8b-SM-DO91Z	Brain_Hypothalamus	female	female_test
GTEX-11GSP-0011-R8b-SM-5NQ79	Brain_Hypothalamus	female	female_test
GTEX-11TTK-0011-R8b-SM-DO111	Brain_Hypothalamus	female	female_test
GTEX-11ZTS-0011-R8a-SM-57WDI	Brain_Hypothalamus	female	train
GTEX-12ZZX-0011-R8a-SM-5DUW8	Brain_Hypothalamus	female	train
GTEX-1313W-0011-R8a-SM-5DUVM	Brain_Hypothalamus	female	train
GTEX-131XW-0011-R8a-SM-5DUWY	Brain_Hypothalamus	female	train
GTEX-13NZ8-0011-R8b-SM-5KM48	Brain_Hypothalamus	female	train
GTEX-13O3O-0011-R8b-SM-5LUAL	Brain_Hypothalamus	female	train
GTEX-13OVJ-0011-R8b-SM-5L3FS	Brain_Hypothalamus	female	train
GTEX-13QIC-0011-R8b-SM-5O9CV	Brain_Hypothalamus	female	train
GTEX-13QJC-0011-R8b-SM-5S2U6	Brain_Hypothalamus	female	train
GTEX-13SLX-0011-R8b-SM-5PNWZ	Brain_Hypothalamus	female	train
GTEX-13X6K-0011-R8b-SM-5PNZ4	Brain_Hypothalamus	female	train
GTEX-145LS-0011-R8b-SM-5PNXA	Brain_Hypothalamus	female	train
GTEX-145MI-0011-R8b-SM-5PNZ9	Brain_Hypothalamus	female	train
GTEX-14LLW-0011-R8a-SM-62LFG	Brain_Hypothalamus	female	train
GTEX-14LZ3-0011-R8b-SM-COH3M	Brain_Hypothalamus	female	train
GTEX-14PJM-0011-R8b-SM-69LPD	Brain_Hypothalamus	female	train
GTEX-14PQA-0011-R8b-SM-6AJAB	Brain_Hypothalamus	female	train
GTEX-15DCD-0011-R8b-SM-7KUEF	Brain_Hypothalamus	female	train
GTEX-15ER7-0011-R8a-SM-7KUL2	Brain_Hypothalamus	female	train
GTEX-16NPV-0011-R8a-SM-7EPH8	Brain_Hypothalamus	female	train
GTEX-17HG3-0011-R8a-SM-79OK7	Brain_Hypothalamus	female	train
GTEX-183WM-0011-R8a-SM-7189W	Brain_Hypothalamus	female	train
GTEX-1B933-0011-R8a-SM-9QEGX	Brain_Hypothalamus	female	train
GTEX-1CB4H-0011-R8b-SM-CJI26	Brain_Hypothalamus	female	train
GTEX-1F48J-0011-R8a-SM-9OSWW	Brain_Hypothalamus	female	train
GTEX-1F52S-0011-R8a-SM-9OSXA	Brain_Hypothalamus	female	train
GTEX-1F88E-0011-R8a-SM-CJI2H	Brain_Hypothalamus	female	train
GTEX-1GMR8-0011-R8a-SM-CKZNX	Brain_Hypothalamus	female	train
GTEX-1GN1U-0011-R8a-SM-CL537	Brain_Hypothalamus	female	train
GTEX-1GZHY-0011-R8b-SM-9OSWK	Brain_Hypothalamus	female	train
GTEX-1H1CY-0011-R8b-SM-CJI31	Brain_Hypothalamus	female	train
GTEX-1HBPH-0011-R8b-SM-CL556	Brain_Hypothalamus	female	train
GTEX-1HCU6-0011-R8a-SM-CJI3R	Brain_Hypothalamus	female	train
GTEX-1I1CD-0011-R8b-SM-CJI3X	Brain_Hypothalamus	female	train
GTEX-1IKOH-0011-R8a-SM-A9SKG	Brain_Hypothalamus	female	train
GTEX-1J1OQ-0011-R8a-SM-ACKVE	Brain_Hypothalamus	female	train
GTEX-N7MT-0011-R8a-SM-2I5GU	Brain_Hypothalamus	female	train
GTEX-NPJ7-0011-R8a-SM-2I3G2	Brain_Hypothalamus	female	train
GTEX-OHPN-0011-R8A-SM-33HBT	Brain_Hypothalamus	female	train
GTEX-PWO3-0011-R8A-SM-2I5GD	Brain_Hypothalamus	female	train
GTEX-Q2AG-0011-R8A-SM-2HMK5	Brain_Hypothalamus	female	train
GTEX-QDT8-0011-R8A-SM-32PKE	Brain_Hypothalamus	female	train
GTEX-QVJO-0011-R8A-SM-447C7	Brain_Hypothalamus	female	train
GTEX-QVUS-0011-R8A-SM-3GAD7	Brain_Hypothalamus	female	train
GTEX-RNOR-0011-R8A-SM-EZ6MN	Brain_Hypothalamus	female	train
GTEX-RU72-0011-R8A-SM-2TF61	Brain_Hypothalamus	female	train
GTEX-TSE9-0011-R8A-SM-3DB7R	Brain_Hypothalamus	female	train
GTEX-WWYW-0011-R8A-SM-3NB3S	Brain_Hypothalamus	female	train
GTEX-X4EP-0011-R8B-SM-4QASL	Brain_Hypothalamus	female	train
GTEX-YFC4-0011-R8a-SM-4SOK3	Brain_Hypothalamus	female	train
GTEX-ZVT3-0011-R8b-SM-57WDJ	Brain_Hypothalamus	female	test
